X,Y,Date,Daily.Max.8.hour.Ozone.Concentration
-82.570376362,27.307268468,07/16/2019,0.032
-82.570376362,27.307268468,07/17/2019,0.028
-82.570376362,27.307268468,07/18/2019,0.03
-82.570376362,27.307268468,07/19/2019,0.038
-82.570376362,27.307268468,07/20/2019,0.031
-82.570376362,27.307268468,07/21/2019,0.03
-82.570376362,27.307268468,07/22/2019,0.028
-82.570376362,27.307268468,07/23/2019,0.027
-82.570376362,27.307268468,07/24/2019,0.03
-82.570376362,27.307268468,07/25/2019,0.023
-82.570376362,27.307268468,07/26/2019,0.025
-82.570376362,27.307268468,07/27/2019,0.034
-82.570376362,27.307268468,07/28/2019,0.041
-82.570376362,27.307268468,07/29/2019,0.039
-82.570376362,27.307268468,07/30/2019,0.044
-82.570376362,27.307268468,07/31/2019,0.05
-82.570376362,27.307268468,08/01/2019,0.03
-82.570376362,27.307268468,08/02/2019,0.032
-82.570376362,27.307268468,08/03/2019,0.032
-82.570376362,27.307268468,08/04/2019,0.024
-82.570376362,27.307268468,08/05/2019,0.022
-82.570376362,27.307268468,08/06/2019,0.022
-82.570376362,27.307268468,08/07/2019,0.026
-82.570376362,27.307268468,08/08/2019,0.02
-82.570376362,27.307268468,08/09/2019,0.02
-82.570376362,27.307268468,08/10/2019,0.022
-82.570376362,27.307268468,08/11/2019,0.032
-82.570376362,27.307268468,08/12/2019,0.03
-82.570376362,27.307268468,08/13/2019,0.028
-82.570376362,27.307268468,08/14/2019,0.016
-82.570376362,27.307268468,08/15/2019,0.025
-82.570376362,27.307268468,08/16/2019,0.027
-82.570376362,27.307268468,08/17/2019,0.029
-82.570376362,27.307268468,08/18/2019,0.025
-82.570376362,27.307268468,08/19/2019,0.033
-82.570376362,27.307268468,08/20/2019,0.031
-82.570376362,27.307268468,08/21/2019,0.035
-82.570376362,27.307268468,08/22/2019,0.034
-82.570376362,27.307268468,08/23/2019,0.032
-82.570376362,27.307268468,08/24/2019,0.033
-82.570376362,27.307268468,08/25/2019,0.036
-82.570376362,27.307268468,08/26/2019,0.03
-82.570376362,27.307268468,08/27/2019,0.019
-82.570376362,27.307268468,08/28/2019,0.034
-82.570376362,27.307268468,08/29/2019,0.043
-82.570376362,27.307268468,08/30/2019,0.032
-82.570376362,27.307268468,08/31/2019,0.019
-82.570376362,27.307268468,09/01/2019,0.021
-82.570376362,27.307268468,09/02/2019,0.027
-82.570376362,27.307268468,09/03/2019,0.032
-82.570376362,27.307268468,09/06/2019,0.046
-82.570376362,27.307268468,09/07/2019,0.053
-82.570376362,27.307268468,09/08/2019,0.054
-82.570376362,27.307268468,09/09/2019,0.041
-82.570376362,27.307268468,09/10/2019,0.029
-82.570376362,27.307268468,09/11/2019,0.036
-82.570376362,27.307268468,09/12/2019,0.035
-82.570376362,27.307268468,09/13/2019,0.029
-82.570376362,27.307268468,09/14/2019,0.027
-82.570376362,27.307268468,09/15/2019,0.034
-82.570376362,27.307268468,09/16/2019,0.029
-82.570376362,27.307268468,09/17/2019,0.04
-82.570376362,27.307268468,09/18/2019,0.052
-82.570376362,27.307268468,09/19/2019,0.041
-82.570376362,27.307268468,09/20/2019,0.032
-82.570376362,27.307268468,09/21/2019,0.031
-82.570376362,27.307268468,09/22/2019,0.034
-82.570376362,27.307268468,09/23/2019,0.042
-82.570376362,27.307268468,09/24/2019,0.046
-82.570376362,27.307268468,09/25/2019,0.047
-82.570376362,27.307268468,09/26/2019,0.051
-82.570376362,27.307268468,09/27/2019,0.039
-82.570376362,27.307268468,09/28/2019,0.037
-82.570376362,27.307268468,09/29/2019,0.034
-82.570376362,27.307268468,09/30/2019,0.039
-82.570376362,27.307268468,10/01/2019,0.037
-82.570376362,27.307268468,10/02/2019,0.034
-82.570376362,27.307268468,10/03/2019,0.033
-82.570376362,27.307268468,10/04/2019,0.04
-82.570376362,27.307268468,10/05/2019,0.021
-82.570376362,27.307268468,10/06/2019,0.032
-82.570376362,27.307268468,10/07/2019,0.031
-82.570376362,27.307268468,10/08/2019,0.03
-82.570376362,27.307268468,10/09/2019,0.032
-82.570376362,27.307268468,10/10/2019,0.035
-82.570376362,27.307268468,10/11/2019,0.04
-82.570376362,27.307268468,10/12/2019,0.037
-82.570376362,27.307268468,10/13/2019,0.039
-82.570376362,27.307268468,10/14/2019,0.036
-82.570376362,27.307268468,10/15/2019,0.042
-82.570376362,27.307268468,10/16/2019,0.028
-82.570376362,27.307268468,10/17/2019,0.038
-82.570376362,27.307268468,10/18/2019,0.026
-82.570376362,27.307268468,10/19/2019,0.031
-82.570376362,27.307268468,10/20/2019,0.031
-82.570376362,27.307268468,10/21/2019,0.022
-82.570376362,27.307268468,10/22/2019,0.025
-82.570376362,27.307268468,10/23/2019,0.048
-82.570376362,27.307268468,10/24/2019,0.021
-82.570376362,27.307268468,10/25/2019,0.021
-82.570376362,27.307268468,10/26/2019,0.025
-82.570376362,27.307268468,10/27/2019,0.023
-82.570376362,27.307268468,10/28/2019,0.028
-82.570376362,27.307268468,10/29/2019,0.029
-82.570376362,27.307268468,10/30/2019,0.031
-82.570376362,27.307268468,10/31/2019,0.023
-82.570376362,27.307268468,11/01/2019,0.037
-82.570376362,27.307268468,11/02/2019,0.037
-82.570376362,27.307268468,11/03/2019,0.038
-82.570376362,27.307268468,11/04/2019,0.035
-82.570376362,27.307268468,11/05/2019,0.035
-82.570376362,27.307268468,11/06/2019,0.029
-82.570376362,27.307268468,11/07/2019,0.039
-82.570376362,27.307268468,11/08/2019,0.033
-82.570376362,27.307268468,11/09/2019,0.04
-82.570376362,27.307268468,11/10/2019,0.04
-82.570376362,27.307268468,11/11/2019,0.044
-82.570376362,27.307268468,11/12/2019,0.04
-82.570376362,27.307268468,11/13/2019,0.033
-82.570376362,27.307268468,11/14/2019,0.032
-82.570376362,27.307268468,11/15/2019,0.034
-82.570376362,27.307268468,11/16/2019,0.031
-82.570376362,27.307268468,11/17/2019,0.025
-82.570376362,27.307268468,11/18/2019,0.036
-82.570376362,27.307268468,11/19/2019,0.049
-82.570376362,27.307268468,11/20/2019,0.052
-82.570376362,27.307268468,11/21/2019,0.048
-82.570376362,27.307268468,11/22/2019,0.045
-82.570376362,27.307268468,11/23/2019,0.045
-82.570376362,27.307268468,11/24/2019,0.028
-82.570376362,27.307268468,11/25/2019,0.034
-82.570376362,27.307268468,11/26/2019,0.042
-82.570376362,27.307268468,11/27/2019,0.04
-82.570376362,27.307268468,11/28/2019,0.032
-82.570376362,27.307268468,11/29/2019,0.047
-82.570376362,27.307268468,11/30/2019,0.038
-82.570376362,27.307268468,12/01/2019,0.032
-82.570376362,27.307268468,12/02/2019,0.033
-82.570376362,27.307268468,12/03/2019,0.033
-82.570376362,27.307268468,12/04/2019,0.04
-82.570376362,27.307268468,12/05/2019,0.044
-82.570376362,27.307268468,12/06/2019,0.05
-82.570376362,27.307268468,12/07/2019,0.045
-82.570376362,27.307268468,12/08/2019,0.045
-82.570376362,27.307268468,12/09/2019,0.038
-82.570376362,27.307268468,12/10/2019,0.027
-82.570376362,27.307268468,12/11/2019,0.026
-82.570376362,27.307268468,12/12/2019,0.025
-82.570376362,27.307268468,12/13/2019,0.025
-82.570376362,27.307268468,12/14/2019,0.034
-82.570376362,27.307268468,12/15/2019,0.038
-82.570376362,27.307268468,12/16/2019,0.034
-82.570376362,27.307268468,12/17/2019,0.021
-82.570376362,27.307268468,12/18/2019,0.028
-82.570376362,27.307268468,12/19/2019,0.038
-82.570376362,27.307268468,12/20/2019,0.036
-82.570376362,27.307268468,12/21/2019,0.032
-82.570376362,27.307268468,12/22/2019,0.029
-82.570376362,27.307268468,12/23/2019,0.038
-82.570376362,27.307268468,12/24/2019,0.03
-82.570376362,27.307268468,12/25/2019,0.031
-82.570376362,27.307268468,12/26/2019,0.028
-82.570376362,27.307268468,12/27/2019,0.025
-82.570376362,27.307268468,12/28/2019,0.027
-82.570376362,27.307268468,12/29/2019,0.028
-82.570376362,27.307268468,12/30/2019,0.036
-82.479722,27.350278,01/01/2019,0.031
-82.479722,27.350278,01/03/2019,0.027
-82.479722,27.350278,01/04/2019,0.038
-82.479722,27.350278,01/05/2019,0.037
-82.479722,27.350278,01/06/2019,0.042
-82.479722,27.350278,01/07/2019,0.038
-82.479722,27.350278,01/08/2019,0.042
-82.479722,27.350278,01/09/2019,0.041
-82.479722,27.350278,01/10/2019,0.041
-82.479722,27.350278,01/11/2019,0.042
-82.479722,27.350278,01/12/2019,0.041
-82.479722,27.350278,01/13/2019,0.035
-82.479722,27.350278,01/14/2019,0.036
-82.479722,27.350278,01/15/2019,0.03
-82.479722,27.350278,01/16/2019,0.029
-82.479722,27.350278,01/17/2019,0.041
-82.479722,27.350278,01/18/2019,0.045
-82.479722,27.350278,01/19/2019,0.043
-82.479722,27.350278,01/20/2019,0.032
-82.479722,27.350278,01/21/2019,0.039
-82.479722,27.350278,01/22/2019,0.042
-82.479722,27.350278,01/23/2019,0.04
-82.479722,27.350278,01/24/2019,0.038
-82.479722,27.350278,01/25/2019,0.033
-82.479722,27.350278,01/26/2019,0.037
-82.479722,27.350278,01/27/2019,0.04
-82.479722,27.350278,01/28/2019,0.045
-82.479722,27.350278,01/29/2019,0.048
-82.479722,27.350278,01/30/2019,0.038
-82.479722,27.350278,01/31/2019,0.04
-82.479722,27.350278,02/01/2019,0.042
-82.479722,27.350278,02/02/2019,0.034
-82.479722,27.350278,02/03/2019,0.029
-82.479722,27.350278,02/04/2019,0.041
-82.479722,27.350278,02/05/2019,0.05
-82.479722,27.350278,02/06/2019,0.049
-82.479722,27.350278,02/07/2019,0.046
-82.479722,27.350278,02/08/2019,0.046
-82.479722,27.350278,02/09/2019,0.044
-82.479722,27.350278,02/10/2019,0.04
-82.479722,27.350278,02/11/2019,0.036
-82.479722,27.350278,02/12/2019,0.034
-82.479722,27.350278,02/13/2019,0.039
-82.479722,27.350278,02/14/2019,0.046
-82.479722,27.350278,02/15/2019,0.049
-82.479722,27.350278,02/16/2019,0.042
-82.479722,27.350278,02/17/2019,0.029
-82.479722,27.350278,02/18/2019,0.022
-82.479722,27.350278,02/19/2019,0.03
-82.479722,27.350278,02/20/2019,0.023
-82.479722,27.350278,02/21/2019,0.023
-82.479722,27.350278,02/22/2019,0.03
-82.479722,27.350278,02/23/2019,0.024
-82.479722,27.350278,02/24/2019,0.028
-82.479722,27.350278,02/25/2019,0.045
-82.479722,27.350278,02/26/2019,0.038
-82.479722,27.350278,02/27/2019,0.029
-82.479722,27.350278,02/28/2019,0.039
-82.479722,27.350278,03/01/2019,0.048
-82.479722,27.350278,03/02/2019,0.036
-82.479722,27.350278,03/03/2019,0.028
-82.479722,27.350278,03/04/2019,0.026
-82.479722,27.350278,03/05/2019,0.037
-82.479722,27.350278,03/06/2019,0.046
-82.479722,27.350278,03/07/2019,0.052
-82.479722,27.350278,03/08/2019,0.047
-82.479722,27.350278,03/09/2019,0.044
-82.479722,27.350278,03/10/2019,0.026
-82.479722,27.350278,03/11/2019,0.031
-82.479722,27.350278,03/12/2019,0.035
-82.479722,27.350278,03/13/2019,0.047
-82.479722,27.350278,03/14/2019,0.049
-82.479722,27.350278,03/15/2019,0.039
-82.479722,27.350278,03/16/2019,0.034
-82.479722,27.350278,03/17/2019,0.042
-82.479722,27.350278,03/18/2019,0.047
-82.479722,27.350278,03/19/2019,0.045
-82.479722,27.350278,03/20/2019,0.054
-82.479722,27.350278,03/21/2019,0.065
-82.479722,27.350278,03/22/2019,0.056
-82.479722,27.350278,03/23/2019,0.065
-82.479722,27.350278,03/24/2019,0.056
-82.479722,27.350278,03/25/2019,0.053
-82.479722,27.350278,03/26/2019,0.045
-82.479722,27.350278,03/27/2019,0.054
-82.479722,27.350278,03/28/2019,0.053
-82.479722,27.350278,03/29/2019,0.057
-82.479722,27.350278,03/30/2019,0.05
-82.479722,27.350278,03/31/2019,0.049
-82.479722,27.350278,04/01/2019,0.042
-82.479722,27.350278,04/02/2019,0.042
-82.479722,27.350278,04/03/2019,0.05
-82.479722,27.350278,04/04/2019,0.048
-82.479722,27.350278,04/05/2019,0.031
-82.479722,27.350278,04/06/2019,0.038
-82.479722,27.350278,04/07/2019,0.031
-82.479722,27.350278,04/08/2019,0.027
-82.479722,27.350278,04/09/2019,0.044
-82.479722,27.350278,04/10/2019,0.048
-82.479722,27.350278,04/11/2019,0.048
-82.479722,27.350278,04/12/2019,0.047
-82.479722,27.350278,04/13/2019,0.031
-82.479722,27.350278,04/14/2019,0.045
-82.479722,27.350278,04/15/2019,0.047
-82.479722,27.350278,04/16/2019,0.06
-82.479722,27.350278,04/17/2019,0.054
-82.479722,27.350278,04/18/2019,0.04
-82.479722,27.350278,04/19/2019,0.054
-82.479722,27.350278,04/20/2019,0.05
-82.479722,27.350278,04/21/2019,0.053
-82.479722,27.350278,04/22/2019,0.065
-82.479722,27.350278,04/23/2019,0.065
-82.479722,27.350278,04/24/2019,0.055
-82.479722,27.350278,04/25/2019,0.042
-82.479722,27.350278,04/26/2019,0.041
-82.479722,27.350278,04/27/2019,0.064
-82.479722,27.350278,04/28/2019,0.053
-82.479722,27.350278,04/29/2019,0.052
-82.479722,27.350278,04/30/2019,0.038
-82.479722,27.350278,05/01/2019,0.036
-82.479722,27.350278,05/02/2019,0.032
-82.479722,27.350278,05/03/2019,0.029
-82.479722,27.350278,05/04/2019,0.022
-82.479722,27.350278,05/05/2019,0.047
-82.479722,27.350278,05/06/2019,0.04
-82.479722,27.350278,05/07/2019,0.057
-82.479722,27.350278,05/08/2019,0.041
-82.479722,27.350278,05/09/2019,0.031
-82.479722,27.350278,05/10/2019,0.035
-82.479722,27.350278,05/11/2019,0.024
-82.479722,27.350278,05/12/2019,0.024
-82.479722,27.350278,05/13/2019,0.03
-82.479722,27.350278,05/14/2019,0.039
-82.479722,27.350278,05/15/2019,0.049
-82.479722,27.350278,05/16/2019,0.051
-82.479722,27.350278,05/17/2019,0.055
-82.479722,27.350278,05/18/2019,0.052
-82.479722,27.350278,05/19/2019,0.044
-82.479722,27.350278,05/20/2019,0.057
-82.479722,27.350278,05/21/2019,0.044
-82.479722,27.350278,05/22/2019,0.047
-82.479722,27.350278,05/23/2019,0.046
-82.479722,27.350278,05/24/2019,0.05
-82.479722,27.350278,05/25/2019,0.046
-82.479722,27.350278,05/26/2019,0.045
-82.479722,27.350278,05/27/2019,0.048
-82.479722,27.350278,05/28/2019,0.051
-82.479722,27.350278,05/29/2019,0.05
-82.479722,27.350278,05/30/2019,0.037
-82.479722,27.350278,05/31/2019,0.028
-82.479722,27.350278,06/01/2019,0.017
-82.479722,27.350278,06/02/2019,0.016
-82.479722,27.350278,06/03/2019,0.014
-82.479722,27.350278,06/04/2019,0.03
-82.479722,27.350278,06/05/2019,0.024
-82.479722,27.350278,06/06/2019,0.021
-82.479722,27.350278,06/07/2019,0.022
-82.479722,27.350278,06/08/2019,0.019
-82.479722,27.350278,06/09/2019,0.02
-82.479722,27.350278,06/10/2019,0.029
-82.479722,27.350278,06/11/2019,0.015
-82.479722,27.350278,06/12/2019,0.019
-82.479722,27.350278,06/13/2019,0.023
-82.479722,27.350278,06/14/2019,0.031
-82.479722,27.350278,06/15/2019,0.034
-82.479722,27.350278,06/16/2019,0.025
-82.479722,27.350278,06/17/2019,0.027
-82.479722,27.350278,06/18/2019,0.021
-82.479722,27.350278,06/19/2019,0.026
-82.479722,27.350278,06/20/2019,0.022
-82.479722,27.350278,06/21/2019,0.021
-82.479722,27.350278,06/22/2019,0.026
-82.479722,27.350278,06/23/2019,0.029
-82.479722,27.350278,06/24/2019,0.02
-82.479722,27.350278,06/25/2019,0.023
-82.479722,27.350278,06/26/2019,0.054
-82.479722,27.350278,06/27/2019,0.062
-82.479722,27.350278,06/28/2019,0.035
-82.479722,27.350278,06/29/2019,0.024
-82.479722,27.350278,06/30/2019,0.026
-82.479722,27.350278,07/01/2019,0.024
-82.479722,27.350278,07/02/2019,0.03
-82.479722,27.350278,07/03/2019,0.042
-82.479722,27.350278,07/04/2019,0.043
-82.479722,27.350278,07/05/2019,0.039
-82.479722,27.350278,07/06/2019,0.029
-82.479722,27.350278,07/07/2019,0.03
-82.479722,27.350278,07/08/2019,0.037
-82.479722,27.350278,07/09/2019,0.04
-82.479722,27.350278,07/10/2019,0.025
-82.479722,27.350278,07/11/2019,0.026
-82.479722,27.350278,07/12/2019,0.025
-82.479722,27.350278,07/13/2019,0.02
-82.479722,27.350278,07/14/2019,0.021
-82.479722,27.350278,07/15/2019,0.026
-82.479722,27.350278,07/16/2019,0.031
-82.479722,27.350278,07/17/2019,0.027
-82.479722,27.350278,07/18/2019,0.029
-82.479722,27.350278,07/19/2019,0.039
-82.479722,27.350278,07/20/2019,0.031
-82.479722,27.350278,07/21/2019,0.03
-82.479722,27.350278,07/22/2019,0.027
-82.479722,27.350278,07/23/2019,0.026
-82.479722,27.350278,07/24/2019,0.024
-82.479722,27.350278,07/25/2019,0.021
-82.479722,27.350278,07/26/2019,0.025
-82.479722,27.350278,07/27/2019,0.035
-82.479722,27.350278,07/28/2019,0.043
-82.479722,27.350278,07/29/2019,0.04
-82.479722,27.350278,07/30/2019,0.045
-82.479722,27.350278,07/31/2019,0.046
-82.479722,27.350278,08/01/2019,0.027
-82.479722,27.350278,08/05/2019,0.023
-82.479722,27.350278,08/06/2019,0.024
-82.479722,27.350278,08/07/2019,0.021
-82.479722,27.350278,08/08/2019,0.021
-82.479722,27.350278,08/09/2019,0.02
-82.479722,27.350278,08/10/2019,0.019
-82.479722,27.350278,08/11/2019,0.031
-82.479722,27.350278,08/12/2019,0.03
-82.479722,27.350278,08/13/2019,0.027
-82.479722,27.350278,08/14/2019,0.015
-82.479722,27.350278,08/15/2019,0.017
-82.479722,27.350278,08/16/2019,0.023
-82.479722,27.350278,08/17/2019,0.027
-82.479722,27.350278,08/18/2019,0.023
-82.479722,27.350278,08/19/2019,0.028
-82.479722,27.350278,08/20/2019,0.022
-82.479722,27.350278,08/21/2019,0.031
-82.479722,27.350278,08/22/2019,0.027
-82.479722,27.350278,08/23/2019,0.029
-82.479722,27.350278,08/24/2019,0.034
-82.479722,27.350278,08/25/2019,0.029
-82.479722,27.350278,08/26/2019,0.027
-82.479722,27.350278,08/27/2019,0.016
-82.479722,27.350278,08/28/2019,0.027
-82.479722,27.350278,08/29/2019,0.042
-82.479722,27.350278,08/30/2019,0.028
-82.479722,27.350278,08/31/2019,0.018
-82.479722,27.350278,09/01/2019,0.017
-82.479722,27.350278,09/02/2019,0.026
-82.479722,27.350278,09/03/2019,0.031
-82.479722,27.350278,09/04/2019,0.036
-82.479722,27.350278,09/05/2019,0.05
-82.479722,27.350278,09/06/2019,0.047
-82.479722,27.350278,09/07/2019,0.055
-82.479722,27.350278,09/08/2019,0.056
-82.479722,27.350278,09/09/2019,0.035
-82.479722,27.350278,09/10/2019,0.028
-82.479722,27.350278,09/11/2019,0.036
-82.479722,27.350278,09/12/2019,0.035
-82.479722,27.350278,09/13/2019,0.03
-82.479722,27.350278,09/14/2019,0.027
-82.479722,27.350278,09/15/2019,0.033
-82.479722,27.350278,09/16/2019,0.033
-82.479722,27.350278,09/17/2019,0.041
-82.479722,27.350278,09/18/2019,0.04
-82.479722,27.350278,09/19/2019,0.041
-82.479722,27.350278,09/20/2019,0.031
-82.479722,27.350278,09/21/2019,0.032
-82.479722,27.350278,09/22/2019,0.035
-82.479722,27.350278,09/23/2019,0.041
-82.479722,27.350278,09/24/2019,0.049
-82.479722,27.350278,09/25/2019,0.053
-82.479722,27.350278,09/26/2019,0.046
-82.479722,27.350278,09/27/2019,0.039
-82.479722,27.350278,09/28/2019,0.037
-82.479722,27.350278,09/29/2019,0.036
-82.479722,27.350278,09/30/2019,0.04
-82.479722,27.350278,10/01/2019,0.039
-82.479722,27.350278,10/02/2019,0.036
-82.479722,27.350278,10/03/2019,0.035
-82.479722,27.350278,10/04/2019,0.036
-82.479722,27.350278,10/05/2019,0.022
-82.479722,27.350278,10/06/2019,0.033
-82.479722,27.350278,10/07/2019,0.031
-82.479722,27.350278,10/08/2019,0.029
-82.479722,27.350278,10/09/2019,0.025
-82.479722,27.350278,10/10/2019,0.037
-82.479722,27.350278,10/11/2019,0.04
-82.479722,27.350278,10/12/2019,0.038
-82.479722,27.350278,10/13/2019,0.037
-82.479722,27.350278,10/14/2019,0.037
-82.479722,27.350278,10/15/2019,0.042
-82.479722,27.350278,10/16/2019,0.028
-82.479722,27.350278,10/17/2019,0.036
-82.479722,27.350278,10/18/2019,0.025
-82.479722,27.350278,10/19/2019,0.026
-82.479722,27.350278,10/20/2019,0.033
-82.479722,27.350278,10/21/2019,0.022
-82.479722,27.350278,10/22/2019,0.021
-82.479722,27.350278,10/23/2019,0.047
-82.479722,27.350278,10/24/2019,0.022
-82.479722,27.350278,10/25/2019,0.021
-82.479722,27.350278,10/26/2019,0.025
-82.479722,27.350278,10/27/2019,0.024
-82.479722,27.350278,10/28/2019,0.024
-82.479722,27.350278,10/29/2019,0.027
-82.479722,27.350278,10/30/2019,0.026
-82.479722,27.350278,10/31/2019,0.022
-82.479722,27.350278,11/01/2019,0.034
-82.479722,27.350278,11/02/2019,0.04
-82.479722,27.350278,11/03/2019,0.039
-82.479722,27.350278,11/04/2019,0.034
-82.479722,27.350278,11/05/2019,0.035
-82.479722,27.350278,11/06/2019,0.031
-82.479722,27.350278,11/07/2019,0.034
-82.479722,27.350278,11/08/2019,0.037
-82.479722,27.350278,11/09/2019,0.04
-82.479722,27.350278,11/10/2019,0.041
-82.479722,27.350278,11/11/2019,0.041
-82.479722,27.350278,11/12/2019,0.042
-82.479722,27.350278,11/13/2019,0.034
-82.479722,27.350278,11/14/2019,0.033
-82.479722,27.350278,11/15/2019,0.033
-82.479722,27.350278,11/16/2019,0.032
-82.479722,27.350278,11/17/2019,0.025
-82.479722,27.350278,11/18/2019,0.037
-82.479722,27.350278,11/19/2019,0.048
-82.479722,27.350278,11/20/2019,0.053
-82.479722,27.350278,11/21/2019,0.046
-82.479722,27.350278,11/22/2019,0.045
-82.479722,27.350278,11/23/2019,0.048
